"event_type","user_id","episode_id","timestamp","duration"
"seek","usr_124466d6c6","epi_42814bb905","2026-01-18T08:17:22",""
"play","usr_27853bd7f3","epi_a6a49e1b26","2025-02-10T07:16:44","3498"
"complete","usr_5755e5ce96","epi_d7d8bf599a","2025-01-22T05:25:03","2217"
"seek","usr_d3ee9ceca7","epi_a4e779137e","2025-06-28T21:58:43",""
"play","usr_3366223bdf","epi_f2bd927f27","2025-08-23T19:33:20","3006"
"pause","usr_3fb995e8d0","epi_eba8852bb1","2025-03-01T20:48:27",""
"pause","usr_9a99f99eb4","epi_5081948a0d","2025-04-14T13:46:43",""
"pause","usr_993ce4c9a7","epi_64fd889dfa","2026-02-09T01:00:52",""
"complete","usr_790c3d8c5f","epi_5a58e1e286","2025-11-27T08:05:26","11499"
"play","usr_3fbde254c4","epi_a4e779137e","2025-10-10T00:15:20","2104"
"pause","usr_5ef3374993","epi_75ece8808f","2025-08-30T02:44:01",""
"pause","usr_96f6a61af7","epi_93c1db10e7","2026-01-25T16:15:36",""
"pause","usr_af22967d11","epi_c4e8e57c97","2025-12-13T17:28:36",""
"play","usr_81b580c120","epi_554343c582","2025-05-18T23:42:08","5061"
"complete","usr_046c4e1190","epi_cb9f4fab8c","2025-06-14T06:42:19","10654"
"play","usr_a6b814b108","epi_663188493b","2025-07-03T17:46:52","2031"
"complete","","epi_5a58e1e286","2025-07-07T15:39:32","10955"
"pause","usr_0e01d097c8","epi_eea76c134c","2025-11-06T05:44:53",""
"play","usr_f0f4f9c009","epi_064d581ad2","2026-01-29T09:41:09","1135"
"play","usr_7d60accf14","epi_663188493b","2025-08-04T09:23:52","20738"
"play","usr_340d80ebd0","epi_75ece8808f","2025-04-06T07:47:25","9943"
"play","usr_2b4764407b","epi_727bd80f61","2026-01-04T08:20:51","4808"
"play","usr_10eaaf7b91","epi_888c4c6ce7","2025-08-28T17:23:09","1415"
"seek","usr_cf3005d2c8","epi_eba7ff25a8","2025-04-05T09:57:25",""
"complete","usr_334513b9d9","epi_064d581ad2","2025-09-13T11:45:32","1869"
"pause","usr_1bf57abea7","epi_1f60d46359","2025-11-10T21:35:17",""
"seek","usr_b1568722ef","epi_05fa3c96f9","2025-03-30T16:01:41",""
"pause","usr_89d44872d0","epi_93c1db10e7","2025-11-22T01:39:29",""
"complete","usr_1b804f4a50","epi_cb9f4fab8c","2025-09-30T13:13:16","1973"
"play","usr_d931abb8d1","epi_df3c907e26","2025-12-02T17:48:33","1130"
"pause","usr_dec6d53c92","epi_a9ada448c6","2026-02-28T16:27:38",""
"pause","usr_cc4287791f","epi_1f60d46359","2026-01-02T03:01:21",""
"pause","usr_3366223bdf","epi_78bb8b6d5c","2025-12-15T17:00:40",""
"play","usr_87e6c4f7bd","epi_1960247f80","malformed-date","21179"
"complete","usr_55472dc0e7","epi_7d796b6df3","malformed-date","2602"
"pause","usr_3c0d308a20","epi_a4e779137e","2025-06-18T12:05:55",""
"complete","usr_0d6f5e0a25","epi_885281184b","2025-11-07T18:48:41","1336"
"complete","usr_d3ee9ceca7","epi_e9b68a4b8a","2025-06-25T17:59:53","1801"
"pause","usr_f0f4f9c009","epi_88ae1b09e9","2025-11-06T21:56:31",""
"pause","usr_0937fbfbde","epi_93634437fe","2025-02-26T11:03:24",""
"complete","usr_1b804f4a50","epi_5fff045672","2025-08-29T09:09:05","2359"
"seek","usr_79a3e3134d","epi_a9ada448c6","2025-10-28T22:04:16",""
"play","usr_4d256e4acf","epi_57ebf9acaf","2026-02-09T20:04:07","3592"
"play","usr_158d6ef0cc","epi_d77c23ef5f","2025-07-27T12:56:01","14991"
"pause","usr_35b64fab1c","epi_bd5fd8548f","2025-04-06T01:08:33",""
"pause","usr_4fb6e40668","epi_caae44d0f9","2025-08-13T21:45:08",""
"seek","usr_dea5ea7605","epi_ee8c7011d5","2025-10-03T13:19:33",""
"play","usr_499bccc878","epi_0de4e80d2e","2026-01-27T06:17:24","1469"
"pause","usr_1201d3d757","epi_924bf38499","2025-04-14T14:42:42",""
"complete","usr_a947db40fa","epi_638a43c60b","2025-04-29T20:19:39","1106"
"","usr_4d256e4acf","epi_1d077a5c8b","2025-11-29T19:14:24",""
"seek","usr_89e3ea025b","epi_b82c2d7cdc","2026-01-15T05:04:44",""
"play","usr_1b804f4a50","epi_0fa0f70d84","2025-12-12T09:49:20","17626"
"download","usr_906ab84551","epi_eae336781a","2025-06-15T02:49:03",""
"seek","usr_78f5833ad2","epi_b89e8c025d","2026-01-24T20:09:18",""
"play","usr_cfe0abd97e","epi_7cb20f67aa","2025-04-09T21:29:48","29955"
"pause","usr_3e16c37a3a","epi_f0f24935b7","2025-08-11T03:57:50",""
"seek","usr_368c704b2e","epi_eea76c134c","2025-07-10T13:31:59",""
"seek","usr_6130e5d000","epi_f2bd927f27","2025-08-15T04:35:37",""
"seek","usr_dd4f0e2f15","epi_9988d05e11","2025-07-29T12:02:09",""
"play","usr_cc4287791f","epi_a2b098d528","2025-06-15T17:49:29","985"
"seek","usr_0e31236aa8","epi_93c1db10e7","2025-12-10T23:59:20",""
"play","usr_0536237de5","epi_20c2e619aa","2026-01-13T17:23:17","3428"
"complete","usr_4c7014070e","epi_663188493b","2025-11-18T19:07:49","22045"
"play","usr_0c08aa1860","epi_75ece8808f","2025-08-29T01:32:30","11102"
"pause","usr_b8d08cb198","epi_645be532b0","2025-10-20T02:07:45",""
"play","usr_8941c6827a","epi_8cc1791460","2026-01-11T16:41:53","4095"
"complete","usr_96f6a61af7","epi_ac4e57d503","2025-11-23T08:26:22","1548"
"complete","usr_eba23daeb3","epi_fe1c9050b2","2025-06-22T14:43:46","3474"
"complete","usr_9ce2a474b0","epi_fffb0f3250","2026-01-29T12:43:59","1526"
"seek","usr_fe98394aeb","epi_93c1db10e7","2025-07-03T17:15:13",""
"play","usr_17374715c0","epi_8b69d897be","2025-08-10T04:49:55","2190"
"play","usr_790c3d8c5f","epi_c4e8e57c97","2025-11-20T03:49:41","1282"
"seek","usr_458f9e0f6b","epi_05fa3c96f9","2025-09-14T06:43:37",""
"play","usr_0c08aa1860","epi_7ad581ca2e","2025-11-30T22:22:23","14559"
"seek","usr_340d80ebd0","epi_9432b55df3","2026-02-25T21:22:16",""
"seek","usr_eba23daeb3","epi_da05c90deb","2026-02-22T07:05:26",""
"seek","usr_c3d8a1fe6f","epi_0de4e80d2e","2025-11-25T20:51:58",""
"play","usr_79a3e3134d","epi_a6a49e1b26","2025-11-05T08:23:01","899"
"pause","usr_1bf57abea7","epi_c8d4d52cdb","2025-09-15T03:21:57",""
"complete","usr_808ac4245b","epi_ee8c7011d5","2025-09-02T21:29:06","1007"
"complete","usr_c9d8313e2f","epi_5081948a0d","2025-12-28T13:54:22","2172"
"play","usr_57227933d1","epi_1960247f80","2025-01-17T02:17:08","6067"
"play","usr_502caf62ea","epi_712f26b469","2026-01-20T20:23:59","846"
"pause","usr_5755e5ce96","epi_93c1db10e7","2025-05-18T16:16:27",""
"play","usr_0e1abcc91a","epi_8b69d897be","2025-10-02T21:13:12",""
"pause","usr_990c616d8b","epi_1229fc565f","2025-06-26T13:40:27",""
"seek","usr_3366223bdf","epi_7d796b6df3","2025-06-20T22:42:32",""
"play","usr_3fb995e8d0","epi_ec88cc366f","2025-06-29T11:50:00","813"
"play","usr_ec037f6f4a","epi_7ffb519545","2025-04-01T18:08:06","5063"
"pause","usr_eecf8669d2","epi_da05c90deb","2025-07-05T01:59:23",""
"download","usr_4eadb852a9","epi_9988d05e11","2025-12-24T07:16:14",""
"seek","usr_b242a066e7","epi_61eee9e710","2026-02-10T17:23:52",""
"play","usr_3e16c37a3a","epi_1960247f80","2026-01-31T22:45:13","23932"
"complete","usr_790c3d8c5f","epi_b82c2d7cdc","2025-08-30T22:29:37","2411"
"complete","usr_a8420b4bc5","epi_f9a407e18e","2025-09-14T03:40:13","23739"
"complete","usr_7c2f900899","epi_acdd064502","2025-09-14T14:00:05","1949"
"play","usr_ce06e6a606","epi_75ece8808f","2025-09-06T12:20:02","5667"
"play","","epi_8c5a4d75b7","2025-05-21T21:22:30","3335"
"complete","usr_b242a066e7","epi_b85ea597ba","2025-03-13T10:10:21","1362"
"play","usr_973a579e01","epi_66a07390d6","2025-04-09T12:53:18","3010"
"play","usr_4d256e4acf","epi_850a17ab36","2025-03-08T08:28:45","2220"
"play","usr_b64188478b","epi_7cb20f67aa","2025-08-17T19:58:21","40426"
"pause","usr_b8d08cb198","epi_093cc7c56e","2025-10-02T22:06:15",""
"pause","usr_0e31236aa8","epi_81a888e0df","2025-02-22T10:11:41",""
"seek","usr_9ce2a474b0","epi_8b69d897be","2025-10-11T23:34:40",""
"complete","usr_4ee77af004","epi_5e97f26242","2025-11-09T06:02:57","1975"
"play","usr_db762d5254","epi_c4e8e57c97","2025-12-30T07:23:36","1414"
"complete","usr_78f5833ad2","epi_6fd7888e1d","2026-02-26T04:17:19","2649"
"play","usr_2673d8857d","epi_ade90eeb13","2026-01-02T13:15:38","4949"
"complete","usr_1d93dabd77","epi_e9b68a4b8a","2025-09-20T17:49:30","1785"
"seek","usr_790c3d8c5f","epi_1d077a5c8b","2025-03-07T15:12:42",""
"complete","usr_790c3d8c5f","epi_b89e8c025d","2025-01-20T12:06:08","14341"
"complete","usr_30da4c320c","epi_eba8852bb1","2025-06-03T06:44:36","1621"
"seek","usr_61499df046","epi_6a2c89fc18","2026-01-01T02:25:10",""
"complete","usr_a8420b4bc5","epi_61eee9e710","2025-09-06T14:15:55","1663"
"pause","usr_f14ac454a3","epi_5fff045672","2025-05-13T02:10:18",""
"play","usr_8416c4dc9f","epi_01d0ba7c6a","2025-09-22T00:45:52","46254"
"pause","usr_790c3d8c5f","epi_8985cbbaef","2025-10-27T14:19:29",""
"play","usr_a34bff7779","epi_bd5fd8548f","2025-06-25T22:36:40","11938"
"play","usr_b64188478b","epi_5a58e1e286","2025-09-13T15:48:00","12515"
"seek","usr_27853bd7f3","epi_61eee9e710","2025-05-25T22:02:53",""
"download","usr_ce06e6a606","epi_58c7f61aac","2025-03-01T00:18:55",""
"play","usr_b34ffdfc14","epi_4ea411a5df","2025-09-11T02:22:00","10015"
"pause","usr_92c41ce0c2","","2026-02-26T15:07:47",""
"pause","usr_973a579e01","epi_850a17ab36","2025-04-17T23:10:34",""
"complete","usr_f0f4f9c009","epi_1229fc565f","2025-08-30T15:39:43","3520"
"seek","usr_0937fbfbde","epi_0de4e80d2e","2026-02-07T15:08:58",""
"seek","usr_7f9641d246","epi_d4ba40e28c","2026-02-04T16:48:00",""
"download","usr_790c3d8c5f","epi_663efe65f3","2025-05-01T08:46:40",""
"download","usr_83159f5c42","epi_960455560c","2025-05-30T21:28:31",""
"pause","usr_61499df046","epi_caae44d0f9","2025-04-08T22:26:17",""
"seek","usr_3e16c37a3a","epi_70b38de541","2025-04-15T01:13:17",""
"seek","usr_8efc89e9da","epi_885281184b","2025-09-22T19:23:25",""
"play","usr_973a579e01","epi_a9b58221ab","2026-02-16T02:28:59","3244"
"pause","usr_5d52d56729","epi_efefa5c907","2025-12-14T11:17:46",""
"complete","usr_3366223bdf","epi_0cbc3888f2","2025-11-13T18:22:02","699"
"pause","usr_9abe85773d","epi_a9ada448c6","2025-09-03T10:52:15",""
"seek","usr_92748b5cc8","epi_663188493b","2025-11-07T07:50:25",""
"complete","usr_7f3420bdbe","epi_76e2beba79","2025-07-29T16:27:03","854"
"complete","usr_368c704b2e","epi_0df2749873","2025-02-15T11:03:03","484"
"pause","usr_3bbc3c1283","epi_75ece8808f","2025-10-14T18:10:05",""
"pause","usr_5685c7545e","","2025-10-03T17:23:18",""
"complete","usr_1b804f4a50","epi_b288b8f71a","2025-08-20T21:08:52","11333"
"complete","usr_4062efa172","epi_73f5593b4b","2025-10-06T05:27:23","15603"
"complete","usr_340d80ebd0","epi_9432b55df3","2026-01-29T23:53:21","13822"
"play","usr_3a04c73457","epi_d3ab97826c","2026-01-06T07:46:25","11507"
"pause","usr_4ac8735453","epi_7d796b6df3","2025-08-23T03:37:34",""
"pause","usr_0c08aa1860","epi_f0f24935b7","2025-02-14T18:50:48",""
"complete","usr_9cfcfcdca6","epi_e9b68a4b8a","2025-02-16T22:01:58","1697"
"download","usr_31fa3cf85b","epi_a9b58221ab","2025-02-21T15:54:08",""
"complete","usr_1645dac658","epi_fe1c9050b2","2025-11-20T17:18:45","680"
"pause","usr_bda90aace2","epi_f2bd927f27","2025-12-31T04:21:23",""
"play","usr_b8d08cb198","epi_e9b68a4b8a","2026-02-19T07:32:33","17804"
"seek","usr_5685c7545e","epi_1229fc565f","2025-08-03T09:27:57",""
"seek","usr_334513b9d9","epi_9fc7ced863","2025-02-09T03:01:44",""
"download","usr_2981e7133d","epi_73f5593b4b","2025-01-29T04:44:56",""
"play","usr_604015a28b","epi_c1e35bedf3","2025-01-10T18:31:33","17806"
"play","usr_b3e18cd2b5","epi_70b38de541","2025-06-22T23:19:51","1352"
"complete","usr_0801283ef9","epi_265610a62a","2025-10-09T05:49:56","1923"
"play","usr_7c2f900899","epi_eea76c134c","2025-11-29T00:08:34","12604"
"complete","usr_0937fbfbde","epi_d7d8bf599a","2025-04-01T10:39:02","624"
"seek","usr_a990dbb74d","epi_2afaa61f9b","2025-05-08T11:27:10",""
"seek","usr_2673d8857d","epi_5a58e1e286","2025-08-11T20:51:01",""
"download","usr_89e3ea025b","epi_d7d8bf599a","2025-10-16T02:11:58",""
"pause","usr_790c3d8c5f","epi_efefa5c907","2025-06-11T07:30:51",""
"pause","usr_a4d21f31cc","epi_ad0822ed24","2026-01-10T02:54:52",""
"seek","usr_b3402f0e6b","epi_78bb8b6d5c","2025-08-25T19:02:11",""
"seek","usr_9abe85773d","epi_45f1536a96","2025-07-13T09:33:57",""
"complete","usr_02db3fd4b0","epi_1229fc565f","2025-10-05T21:10:59","1730"
"seek","usr_9a99f99eb4","epi_3d1e181e04","2025-05-07T20:49:05",""
"seek","usr_70cd217c12","epi_873337b934","2025-03-24T08:41:35",""
"complete","usr_0ba94d6728","epi_663efe65f3","2026-02-18T11:05:07","798"
"play","usr_0ba94d6728","epi_265610a62a","2026-02-02T17:53:27","21917"
"play","usr_57227933d1","epi_eea76c134c","2025-02-04T11:52:57","899"
"seek","usr_30da4c320c","epi_e1a6362bd9","2026-01-14T00:16:04",""
"complete","usr_bd27472dbe","epi_b288b8f71a","2025-09-30T08:03:33","1037"
"pause","usr_b4861053c0","epi_da05c90deb","2026-01-06T06:59:59",""
"seek","usr_e5460275f4","epi_064d581ad2","2025-11-22T04:30:27",""
"pause","usr_0c08aa1860","epi_b288b8f71a","2026-01-03T13:15:42",""
"pause","usr_673100b81a","epi_f16fddc593","2025-06-04T03:45:47",""
"seek","usr_f0f4f9c009","epi_ad0822ed24","2025-07-04T17:29:42",""
"seek","usr_368c704b2e","epi_084e6662f2","2025-09-30T16:28:21",""
"play","usr_5ac1c38f2e","epi_b89e8c025d","2026-02-24T09:47:50","15470"
"play","usr_7f9641d246","epi_064d581ad2","2025-12-07T14:07:06","15583"
"pause","usr_48695b2f26","epi_57ebf9acaf","2025-11-16T01:22:00",""
"complete","usr_d96c14b37f","epi_caae44d0f9","2026-01-14T19:12:10","1333"
"pause","usr_cc4287791f","epi_45f1536a96","2025-05-12T12:55:19",""
"complete","usr_0937fbfbde","epi_fe1c9050b2","2025-06-20T15:07:52","3502"
"play","usr_b242a066e7","epi_d170c98664","2025-06-01T00:15:04","2335"
"pause","","epi_c39bc5ffe5","2025-03-09T08:17:54",""
"pause","usr_3e16c37a3a","epi_45f1536a96","2025-01-19T00:12:59",""
"play","usr_09ea5cf500","epi_aa5ff8789c","2025-07-25T20:01:06","1092"
"play","usr_790c3d8c5f","epi_7c270d65b5","2026-02-19T21:20:40","4271"
"complete","usr_b4861053c0","epi_f83f3e3dd3","2025-08-06T13:09:23","25828"
"play","usr_35e24b19f0","epi_ab03f748c9","2025-10-22T16:07:40","787"
"play","usr_1089f9905f","epi_7c270d65b5","2025-12-27T12:26:49","2051"
"complete","usr_3bbc3c1283","epi_ac4e57d503","2025-04-08T22:40:02","20009"
"seek","usr_55472dc0e7","epi_5081948a0d","2026-01-11T19:06:39",""
"complete","usr_7bdc501b6f","epi_2d66b33437","2025-05-22T13:41:26","1264"
"pause","usr_3e16c37a3a","epi_d657307fd9","2025-06-14T18:50:43",""
"play","usr_604015a28b","epi_c1e35bedf3","2025-11-30T11:44:58","25550"
"play","usr_dd4f0e2f15","epi_093cc7c56e","2026-01-23T11:28:45","24096"
"complete","usr_eba23daeb3","epi_1960247f80","2025-02-03T13:10:24","1071"
"pause","usr_5775be6e38","epi_265610a62a","2025-04-29T19:59:20",""
"complete","usr_89e3ea025b","epi_1960247f80","2025-09-07T08:53:55","9090"
"pause","usr_78f5833ad2","epi_1f60d46359","2026-01-18T09:56:06",""
"play","usr_9a677640d9","epi_f2bd927f27","2025-12-06T00:42:04","2484"
"seek","usr_6130e5d000","epi_064d581ad2","malformed-date",""
"play","usr_eecf8669d2","epi_888c4c6ce7","2025-02-25T13:06:37","3925"
"complete","usr_b242a066e7","epi_7b68a0f8ca","2025-09-19T07:30:49","7923"
"complete","usr_f9cbc59be0","epi_a028fb2d97","2025-08-21T03:37:05","11212"
"download","usr_60a1c7d137","epi_4ea411a5df","2025-09-05T23:00:27",""
"seek","usr_790c3d8c5f","epi_f3eaa89d33","2025-03-15T23:23:53",""
"complete","usr_61499df046","epi_1d077a5c8b","2026-01-03T06:21:34","3659"
"pause","usr_843f368f6c","epi_145f3317fe","2025-03-10T10:54:10",""
"play","usr_d3ee9ceca7","epi_7b987ba739","2025-09-01T13:31:01","3172"
"pause","usr_258cfa779e","epi_c39bc5ffe5","2025-02-02T10:09:01",""
"complete","usr_5685c7545e","epi_fe1c9050b2","2025-08-26T17:31:01","8995"
"pause","usr_3c681ef07b","epi_093cc7c56e","2025-09-05T15:31:36",""
"pause","usr_4d256e4acf","epi_145f3317fe","2025-04-30T17:14:08",""
"seek","usr_2c2501df4e","epi_ee8c7011d5","2025-06-16T10:35:15",""
"seek","usr_6130e5d000","epi_fe1c9050b2","2025-08-07T01:51:39",""
"pause","usr_cf3005d2c8","epi_0de4e80d2e","2026-02-28T09:46:22",""
"complete","usr_2435327822","epi_efefa5c907","2025-11-23T17:24:18","1183"
"complete","usr_23b720c1a8","epi_88ae1b09e9","2026-02-15T21:19:19","2173"
"seek","usr_3e16c37a3a","epi_ade90eeb13","2025-06-20T11:32:56",""
"pause","usr_808ac4245b","","2025-10-17T00:22:03",""
"seek","usr_6130e5d000","epi_44dcb77b20","2025-09-13T23:44:55",""
"play","usr_dd4f0e2f15","epi_727bd80f61","2025-08-31T04:59:52","18807"
"seek","usr_45945a0181","epi_a9ada448c6","2025-12-14T07:06:55",""
"pause","usr_502caf62ea","epi_1f60d46359","2025-03-21T06:46:07",""
"play","usr_973a579e01","epi_8985cbbaef","2025-06-10T05:32:49","846"
"seek","usr_9abe85773d","epi_6a2c89fc18","2025-04-18T02:07:35",""
"complete","usr_1b0522934c","epi_d7d8bf599a","2025-12-23T20:23:18","1477"
"pause","usr_790c3d8c5f","epi_1d077a5c8b","2025-01-01T17:02:17",""
"complete","usr_cf3005d2c8","epi_95f67d2f07","2025-08-08T06:23:35","1522"
"play","usr_c3d8a1fe6f","epi_eea76c134c","2025-08-21T02:55:47","1385"
"seek","usr_5ef3374993","epi_dd80165b34","2025-06-11T04:19:05",""
"seek","usr_f97601334c","epi_3d1e181e04","2026-01-01T04:17:19",""
"seek","usr_cac517176f","epi_b82c2d7cdc","2025-12-10T14:21:49",""
"seek","usr_f1f98f10f4","epi_eba7ff25a8","2025-07-24T18:41:25",""
"seek","usr_046c4e1190","epi_b288b8f71a","2025-07-27T10:34:03",""
"complete","usr_0937fbfbde","epi_a9ada448c6","2025-03-23T08:38:52","1381"
"complete","usr_d931abb8d1","epi_eba8852bb1","2025-11-09T09:10:14","24069"
"complete","usr_f7d74975be","epi_0cbc3888f2","2025-12-26T06:15:40","1051"
"seek","usr_f6c7dce345","epi_42570a1d35","2025-04-02T18:29:31",""
"complete","usr_499afca1f5","epi_05fa3c96f9","2025-04-03T22:08:51","3798"
"complete","usr_6130e5d000","epi_712f26b469","2025-09-21T13:35:59","13344"
"pause","usr_35b64fab1c","epi_7be1873915","2025-07-23T08:22:21",""
"pause","usr_673100b81a","epi_e97bac8271","2026-02-02T01:49:32",""
"complete","usr_3c681ef07b","epi_f0f24935b7","2025-01-02T14:42:35","3780"
"complete","usr_6130e5d000","","2025-03-06T00:35:59","19322"
"pause","usr_673100b81a","epi_e97bac8271","2025-07-18T16:01:17",""
"seek","usr_70cd217c12","epi_265610a62a","2025-01-22T23:17:50",""
"download","usr_4c132c3aee","epi_663188493b","2025-10-22T23:51:52",""
"complete","usr_92748b5cc8","","2025-09-27T13:31:34","1241"
"play","usr_b9d4cb5d74","epi_7b68a0f8ca","2025-08-09T16:01:32","841"
"download","usr_dd4f0e2f15","epi_75ece8808f","2025-07-22T05:13:17",""
"pause","usr_f6c7dce345","epi_eea76c134c","2025-01-08T20:42:27",""
"complete","usr_8e00824752","epi_05fa3c96f9","2025-05-12T04:09:49","2777"
"seek","usr_4e5a277885","epi_0fa0f70d84","2025-02-12T01:51:57",""
"complete","usr_cf3005d2c8","epi_145f3317fe","2025-05-13T21:19:06","1506"
"pause","usr_52e109a619","epi_eba8852bb1","2025-05-12T01:22:02",""
"complete","usr_92748b5cc8","epi_cc1c0fce21","2025-06-23T06:10:19","8332"
"play","usr_09ea5cf500","epi_6a59a21550","2025-10-29T11:55:11","2249"
"pause","usr_6130e5d000","epi_87c1b3892a","2025-05-31T02:44:55",""
"complete","usr_b242a066e7","epi_93c1db10e7","2026-01-22T17:08:58","21134"
"complete","usr_b242a066e7","epi_bd5fd8548f","2025-05-22T08:14:23","2336"
"seek","usr_8ef8d6cdc6","epi_42570a1d35","2025-04-20T21:24:33",""
"download","usr_502caf62ea","epi_5d97fb5e2b","2025-10-10T14:55:47",""
"seek","usr_790c3d8c5f","epi_663efe65f3","2025-10-09T05:59:57",""
"pause","usr_27853bd7f3","epi_ad0822ed24","2025-03-08T23:02:07",""
"play","usr_61499df046","epi_64fd889dfa","2025-03-07T21:16:04","444"
"play","usr_9cfcfcdca6","epi_0df2749873","2025-01-01T18:01:14","6143"
"seek","usr_96f6a61af7","epi_4ce9ecde6d","2025-06-10T02:30:05",""
"play","usr_8a0ab4a451","epi_c1e35bedf3","2026-02-28T20:50:49","29795"
"seek","usr_5755e5ce96","epi_26d485a132","2025-03-12T00:18:01",""
"seek","usr_8dc9f00363","epi_5e97f26242","2025-08-22T03:32:01",""
"pause","usr_368c704b2e","epi_7b68a0f8ca","2025-05-04T01:11:42",""
"complete","usr_83159f5c42","epi_960455560c","2025-03-13T19:38:52","43813"
"seek","usr_dcb6d14f0c","epi_f68383e360","2025-05-05T20:25:16",""
"seek","usr_3e16c37a3a","epi_4ce9ecde6d","2025-08-07T00:42:16",""
"seek","usr_9ce2a474b0","epi_eba8852bb1","2026-02-07T22:56:56",""
"play","usr_19e9acb2e3","epi_e9b68a4b8a","2025-11-17T10:09:23","17930"
"play","usr_77e31e8610","epi_6fd7888e1d","2025-06-26T07:55:56","1403"
"play","usr_0e62583305","epi_64e8d400e3","2025-04-28T16:32:32","5494"
"play","usr_70cd217c12","epi_fce45bab25","2025-04-05T04:04:36","2528"
"play","usr_3fb995e8d0","epi_57ebf9acaf","2025-11-13T15:34:05","10829"
"pause","usr_b242a066e7","epi_c1e35bedf3","2025-08-09T00:18:43",""
"play","usr_e0f1b4284d","epi_265610a62a","2026-02-10T07:59:18","33882"
"seek","usr_7edf27a75c","epi_eba7ff25a8","2025-09-23T13:19:37",""
"complete","usr_2abcb3b842","epi_22d5608727","2026-01-19T09:06:47","1741"
"seek","usr_8e00824752","epi_eea76c134c","2025-05-19T21:36:02",""
"complete","usr_59dc166db9","epi_5a58e1e286","2026-02-17T00:32:40","11069"
"pause","usr_27853bd7f3","epi_d170c98664","2025-09-27T09:50:04",""
"complete","usr_4bb8738d27","epi_d7d8bf599a","2025-09-01T20:10:49","1336"
"complete","usr_5775be6e38","epi_fc747ba14b","2025-04-06T23:36:07","1684"
"pause","usr_905060c4cd","epi_5d97fb5e2b","2025-12-30T17:06:04",""
"play","usr_8763c469ec","epi_645be532b0","2025-06-12T01:22:00","1105"
"complete","usr_3e16c37a3a","epi_645be532b0","","52018"
"play","usr_fd7f2a2d9b","epi_9988d05e11","2026-02-13T10:35:56","1978"
"complete","usr_790c3d8c5f","epi_e9b68a4b8a","2025-05-25T11:32:29","956"
"play","usr_368c704b2e","epi_acdd064502","2025-03-22T01:09:09","12056"
"play","usr_b29f1ef792","epi_6464c374a3","2025-04-21T21:09:19","10918"
"pause","usr_bf4a54ac16","epi_ad0822ed24","2025-06-19T00:27:59",""
"complete","usr_fd7f2a2d9b","epi_850a17ab36","2025-10-14T14:42:01","41857"
"pause","usr_3e16c37a3a","epi_70b38de541","2025-01-05T03:30:54",""
"play","usr_bebf6b6d3d","epi_f0fbcc106d","2025-03-27T14:07:58","1585"
"download","usr_b8d08cb198","epi_4f5f3fb954","2026-02-10T09:36:32",""
"play","usr_3e16c37a3a","epi_645be532b0","2025-01-09T16:16:23","2430"
"play","usr_3fb995e8d0","epi_7b68a0f8ca","2025-11-04T23:37:44","578"
